population_size,generations,crossover_rate,mutation_rate,use_2opt,elitism_count,tournament_size,two_opt_iterations,num_runs,mean_distance_km,std_distance_km,min_distance_km,max_distance_km,mean_execution_time,std_execution_time,mean_improvement_pct,mean_convergence_gen,feasible_rate
100,80,0.8,0.05,False,5,5,100,3,20.6626,2.6617,19.0094,23.7331,0.17,0.01,76.88,9.3,66.7
100,80,0.8,0.05,False,5,5,500,3,22.8069,0.2733,22.5278,23.0741,0.18,0.0,71.32,8.3,0.0
100,80,0.8,0.05,False,5,8,50,3,22.1464,1.5104,20.5763,23.5891,0.19,0.01,65.49,11,0.0
100,80,0.8,0.05,False,5,8,100,3,26.0958,6.4341,22.0107,33.5126,0.17,0.0,57.86,6,0.0
100,80,0.8,0.05,False,5,8,500,3,24.7902,1.8199,23.5752,26.8826,0.17,0.0,55.07,5,0.0
100,80,0.8,0.05,False,10,3,50,3,21.2125,4.6678,17.2718,26.3674,0.15,0.01,41.11,9,66.7
100,80,0.8,0.05,False,10,3,100,3,22.0447,1.4586,20.5712,23.4879,0.15,0.01,58.53,12.3,0.0
100,80,0.8,0.05,False,10,3,500,3,21.1618,3.5509,17.9517,24.976,0.14,0.01,73.75,13.3,33.3
100,80,0.8,0.05,False,10,5,50,3,22.6618,1.6255,20.9812,24.2259,0.15,0.01,70.36,10.3,0.0
100,80,0.8,0.05,False,10,5,100,3,23.8939,2.337,21.7552,26.3884,0.16,0.01,55.63,9,0.0
100,80,0.8,0.05,False,10,5,500,3,22.395,0.4361,21.8921,22.6684,0.15,0.01,78.86,10.7,0.0
100,80,0.8,0.05,False,10,8,50,3,25.8876,4.9076,20.5892,30.2775,0.18,0.01,66.54,6.7,0.0
100,80,0.8,0.05,False,10,8,100,3,22.744,1.87,20.5865,23.8995,0.18,0.01,66.92,7.3,0.0
100,80,0.8,0.05,False,10,8,500,3,24.1323,1.4305,23.1474,25.7732,0.19,0.01,59.73,9.7,0.0
100,80,0.8,0.2,True,2,3,50,3,20.8022,0.6594,20.0462,21.2591,0.53,0.01,72.46,13,0.0
100,80,0.8,0.2,True,2,3,100,3,19.9143,0.8486,19.3457,20.8897,0.48,0.01,66.49,10.7,66.7
100,80,0.8,0.2,True,2,3,500,3,20.1765,1.3896,18.6373,21.3387,0.48,0.01,74.21,10,33.3
100,80,0.8,0.2,True,2,5,50,3,23.0907,2.697,21.5289,26.2049,0.48,0.02,65.67,7.3,0.0
100,80,0.8,0.2,True,2,5,100,3,19.4143,2.4146,16.6797,21.2526,0.5,0.02,69.94,8,33.3
100,80,0.8,0.2,True,2,5,500,3,19.3773,1.7473,17.4751,20.9109,0.51,0.03,49.12,7.7,66.7
100,80,0.8,0.2,True,2,8,50,3,21.7953,1.6979,20.771,23.7552,0.5,0.01,60.64,6,0.0
100,80,0.8,0.2,True,2,8,100,3,19.6293,3.368,15.7417,21.6657,0.49,0.0,68.67,6,33.3
100,80,0.8,0.2,True,2,8,500,3,20.0047,2.3678,17.3787,21.977,0.5,0.01,73.23,6.7,33.3
100,80,0.8,0.2,True,5,3,50,3,21.3473,0.8531,20.3678,21.9279,0.53,0.01,74.07,12,0.0
100,80,0.8,0.2,True,5,3,100,3,18.4638,1.6635,16.6682,19.9524,0.49,0.03,77.67,12,100.0
100,80,0.8,0.2,True,5,3,500,3,18.7865,0.3538,18.3784,19.007,0.48,0.01,77.43,8.7,100.0
100,80,0.8,0.2,True,5,5,50,3,19.1202,2.1696,17.1274,21.4314,0.47,0.01,71.79,8.3,66.7
100,80,0.8,0.2,True,5,5,100,3,20.5535,1.6837,19.1355,22.4144,0.52,0.01,71.95,7.7,33.3
100,80,0.8,0.2,True,5,5,500,3,20.9362,3.795,16.8441,24.3399,0.53,0.01,69.08,6.7,33.3
100,80,0.8,0.2,True,5,8,50,3,20.5898,2.3434,18.4339,23.0839,0.49,0.02,62.91,9.3,33.3
100,80,0.8,0.2,True,5,8,100,3,21.4423,1.5497,19.6941,22.647,0.48,0.01,69.59,6,33.3
100,80,0.8,0.2,True,5,8,500,3,21.5061,0.9205,20.6402,22.4728,0.49,0.02,74.62,6.7,0.0
100,80,0.8,0.2,True,10,3,50,3,19.8938,1.0656,18.9743,21.0616,0.47,0.03,75.86,11.7,66.7
100,80,0.8,0.2,True,10,3,100,3,19.5074,1.6606,17.924,21.2357,0.5,0.01,73.75,12.3,66.7
100,80,0.8,0.2,True,10,3,500,3,19.3524,0.2743,19.177,19.6685,0.49,0.03,76.91,11.7,100.0
100,80,0.8,0.2,True,10,5,50,3,21.5115,2.0972,19.2559,23.4024,0.44,0.02,77.78,7.7,33.3
100,80,0.8,0.2,True,10,5,100,3,21.8337,0.2294,21.5737,22.0076,0.46,0.01,82.59,6.7,0.0
100,80,0.8,0.2,True,10,5,500,3,19.801,2.449,16.9946,21.5048,0.47,0.03,66.65,8.7,33.3
100,80,0.8,0.2,True,10,8,50,3,20.8929,1.4396,19.2889,22.0728,0.51,0.01,72.79,7,33.3
100,80,0.8,0.2,True,10,8,100,3,19.9816,1.8249,18.6922,22.0696,0.5,0.02,67.48,6.7,66.7
100,80,0.8,0.2,True,10,8,500,3,22.3716,2.7292,19.2488,24.3002,0.46,0.02,59.19,7,33.3
100,80,0.8,0.2,False,2,3,50,3,20.0644,2.1349,17.6139,21.5218,0.15,0.0,78.09,13.7,33.3
100,80,0.8,0.2,False,2,3,100,3,22.1608,2.2109,20.4534,24.6581,0.16,0.01,67.06,12.3,0.0
100,80,0.8,0.2,False,2,3,500,3,20.4423,0.8579,19.7545,21.4036,0.15,0.0,74.18,16,33.3
100,80,0.8,0.2,False,2,5,50,3,20.8865,1.0752,19.8092,21.9596,0.17,0.0,71.55,10.3,33.3
100,80,0.8,0.2,False,2,5,100,3,20.0595,1.4495,18.6529,21.5484,0.18,0.0,71.97,10.7,66.7
100,80,0.8,0.2,False,2,5,500,3,20.7252,1.4763,19.1633,22.0975,0.18,0.01,68.46,10.7,33.3
100,80,0.8,0.2,False,2,8,50,3,21.812,1.0167,21.2178,22.986,0.2,0.01,63.86,7,0.0
100,80,0.8,0.2,False,2,8,100,3,21.442,1.0859,20.5495,22.651,0.2,0.01,71.95,8.7,0.0
100,80,0.8,0.2,False,2,8,500,3,24.6932,3.2099,21.0022,26.8316,0.2,0.01,66.95,7,0.0
100,80,0.8,0.2,False,5,3,50,3,21.3186,1.7757,19.4286,22.9521,0.16,0.01,71.19,14.7,33.3
100,80,0.8,0.2,False,5,3,100,3,20.7884,1.143,20.0432,22.1044,0.15,0.0,74.6,14,0.0
100,80,0.8,0.2,False,5,3,500,3,21.3085,2.0732,19.1301,23.2573,0.15,0.01,71.9,11.7,33.3
100,80,0.8,0.2,False,5,5,50,3,21.4537,2.5983,19.8631,24.4521,0.16,0.0,70.42,8.7,33.3
100,80,0.8,0.2,False,5,5,100,3,23.4868,0.8637,22.4954,24.0762,0.16,0.01,61.83,7.3,0.0
100,80,0.8,0.2,False,5,5,500,3,22.3298,1.7894,20.6433,24.2068,0.16,0.0,58.82,8.3,0.0
100,80,0.8,0.2,False,5,8,50,3,24.738,4.4925,21.6664,29.8941,0.18,0.01,53.49,6.3,0.0
100,80,0.8,0.2,False,5,8,100,3,23.4379,2.4876,21.9712,26.3101,0.19,0.0,63.54,6,0.0
100,80,0.8,0.2,False,5,8,500,3,21.9109,0.9681,21.1602,23.0036,0.19,0.0,78.14,6.3,0.0
100,80,0.8,0.2,False,10,3,50,3,19.8546,3.2924,16.128,22.3691,0.16,0.01,66.1,10.7,33.3
100,80,0.8,0.2,False,10,3,100,3,21.0762,0.1332,20.9522,21.2171,0.16,0.0,72.87,11.3,0.0
100,80,0.8,0.2,False,10,3,500,3,21.0676,1.8799,19.1345,22.8894,0.16,0.0,75.06,13.3,33.3
100,80,0.8,0.2,False,10,5,50,3,23.4797,0.9704,22.5281,24.4679,0.17,0.0,71.79,8,0.0
100,80,0.8,0.2,False,10,5,100,3,20.3121,0.8441,19.5239,21.2027,0.17,0.0,70.07,9,33.3
100,80,0.8,0.2,False,10,5,500,3,21.5417,1.066,20.8334,22.7677,0.16,0.01,62.89,10.7,0.0
100,80,0.8,0.2,False,10,8,50,3,22.5921,3.3393,19.7359,26.2635,0.17,0.0,74.47,8.7,33.3
100,80,0.8,0.2,False,10,8,100,3,22.4291,3.2869,19.9743,26.1633,0.17,0.01,63.99,5.3,33.3
100,80,0.8,0.2,False,10,8,500,3,23.1142,0.4414,22.744,23.6027,0.17,0.01,68.38,8.3,0.0
100,80,0.8,0.5,True,2,3,50,3,19.6914,2.5092,18.0212,22.5769,0.55,0.02,72.04,11,66.7
100,80,0.8,0.5,True,2,3,100,3,19.4821,0.2629,19.1851,19.6851,0.6,0.02,71.32,11,100.0
100,80,0.8,0.5,True,2,3,500,3,20.3919,1.0677,19.7328,21.6238,0.57,0.06,66.81,13.7,66.7
100,80,0.8,0.5,True,2,5,50,3,19.6058,1.0617,18.4866,20.5986,0.52,0.03,60.89,8.7,66.7
100,80,0.8,0.5,True,2,5,100,3,18.6098,0.9643,17.5244,19.3678,0.53,0.05,71.78,8,100.0
100,80,0.8,0.5,True,2,5,500,3,20.0689,1.2442,18.9426,21.4045,0.61,0.03,78.55,9.3,66.7
100,80,0.8,0.5,True,2,8,50,3,21.4385,2.5713,18.8932,24.035,0.59,0.06,64.78,7,33.3
100,80,0.8,0.5,True,2,8,100,3,20.9799,4.1807,16.8184,25.1796,0.57,0.01,78.5,6.7,33.3
100,80,0.8,0.5,True,2,8,500,3,20.6639,0.5981,19.9933,21.1421,0.56,0.01,75.36,7.7,33.3
100,80,0.8,0.5,True,5,3,50,3,18.5118,2.4499,15.9655,20.8524,0.58,0.03,76.37,13.3,66.7
100,80,0.8,0.5,True,5,3,100,3,19.1236,1.7049,17.1757,20.3443,0.54,0.01,76.53,11.3,66.7
100,80,0.8,0.5,True,5,3,500,3,18.2857,0.9791,17.6447,19.4127,0.55,0.0,72.44,13.7,100.0
100,80,0.8,0.5,True,5,5,50,3,20.5315,0.3861,20.2854,20.9765,0.52,0.0,71.22,8.3,0.0
100,80,0.8,0.5,True,5,5,100,3,19.8372,2.9705,16.5685,22.3719,0.55,0.01,74.52,9,33.3
100,80,0.8,0.5,True,5,5,500,3,17.957,1.288,16.8953,19.3898,0.57,0.0,79.51,9,100.0
100,80,0.8,0.5,True,5,8,50,3,21.3038,2.0723,18.9188,22.664,0.55,0.05,58.8,5.7,33.3
100,80,0.8,0.5,True,5,8,100,3,23.2229,4.9666,20.2259,28.9559,0.57,0.02,62.11,6.7,0.0
100,80,0.8,0.5,True,5,8,500,3,20.5899,0.7288,19.7554,21.1011,0.57,0.04,75.07,5.3,33.3
100,80,0.8,0.5,True,10,3,50,3,19.9292,1.6565,18.0203,20.988,0.52,0.04,68.14,11.3,33.3
100,80,0.8,0.5,True,10,3,100,3,20.0774,1.6936,18.2978,21.6693,0.49,0.01,72.93,12,33.3
100,80,0.8,0.5,True,10,3,500,3,18.6322,1.7038,17.1014,20.4679,0.48,0.03,74.3,10,66.7
100,80,0.8,0.5,True,10,5,50,3,21.8586,1.0161,20.7744,22.7892,0.5,0.03,76.62,9.7,0.0
100,80,0.8,0.5,True,10,5,100,3,18.612,2.0008,16.4624,20.4201,0.53,0.04,66.91,10,66.7
100,80,0.8,0.5,True,10,5,500,3,20.2383,2.7947,17.7754,23.2755,0.54,0.08,80.09,9.3,66.7
100,80,0.8,0.5,True,10,8,50,3,19.9657,1.5111,18.7516,21.6581,0.51,0.02,64.96,8.3,66.7
100,80,0.8,0.5,True,10,8,100,3,21.5224,2.4505,18.7252,23.2909,0.5,0.03,55.26,7,33.3
100,80,0.8,0.5,True,10,8,500,3,19.9293,1.3096,19.1216,21.4403,0.53,0.06,66.19,6,66.7
100,80,0.8,0.5,False,2,3,50,3,20.1284,0.4773,19.6048,20.5391,0.18,0.0,72.72,14.3,33.3
100,80,0.8,0.5,False,2,3,100,3,19.5347,0.2285,19.2984,19.7545,0.17,0.01,71.47,13.7,100.0
100,80,0.8,0.5,False,2,3,500,3,21.5383,0.1572,21.394,21.7058,0.18,0.01,75.92,16,0.0
100,80,0.8,0.5,False,2,5,50,3,24.0338,4.1531,21.585,28.829,0.18,0.0,62.27,9.7,0.0
100,80,0.8,0.5,False,2,5,100,3,22.7156,1.7458,20.7112,23.9043,0.16,0.0,68.36,8,0.0
100,80,0.8,0.5,False,2,5,500,3,18.8793,2.0741,16.5978,20.6509,0.17,0.01,72.99,13.3,66.7
100,80,0.8,0.5,False,2,8,50,3,20.2926,1.637,19.1793,22.1722,0.18,0.01,71.63,6.3,66.7
100,80,0.8,0.5,False,2,8,100,3,20.0526,1.1222,19.2341,21.3318,0.18,0.01,72.25,8,66.7
100,80,0.8,0.5,False,2,8,500,3,22.3536,2.4191,19.8428,24.6692,0.18,0.0,66.77,7.7,33.3
100,80,0.8,0.5,False,5,3,50,3,22.6128,1.6208,21.1196,24.3365,0.17,0.01,60.75,11,0.0
100,80,0.8,0.5,False,5,3,100,3,21.2391,3.0206,17.7744,23.3188,0.17,0.01,64.88,11.7,33.3
100,80,0.8,0.5,False,5,3,500,3,21.7842,0.4485,21.4505,22.294,0.17,0.01,65.46,12,0.0
100,80,0.8,0.5,False,5,5,50,3,20.0402,1.5658,18.6275,21.7238,0.18,0.0,71.23,9.7,66.7
100,80,0.8,0.5,False,5,5,100,3,20.5454,1.6934,19.3324,22.4801,0.18,0.01,75.16,11,66.7
100,80,0.8,0.5,False,5,5,500,3,17.8889,2.2341,15.4147,19.7585,0.18,0.0,75.79,12.3,100.0
100,80,0.8,0.5,False,5,8,50,3,21.2312,2.6361,19.6651,24.2747,0.18,0.01,70.61,10.7,66.7
100,80,0.8,0.5,False,5,8,100,3,24.3722,3.1292,20.7782,26.4914,0.18,0.0,69.69,7.7,0.0
100,80,0.8,0.5,False,5,8,500,3,22.045,1.1892,20.6958,22.941,0.18,0.0,70.44,6.3,0.0
100,80,0.8,0.5,False,10,3,50,3,21.2199,1.3493,19.7722,22.4426,0.15,0.01,66.78,13,33.3
100,80,0.8,0.5,False,10,3,100,3,22.0231,2.6499,19.1362,24.3448,0.15,0.0,67.2,15.3,33.3
100,80,0.8,0.5,False,10,3,500,3,18.3696,2.8124,16.3208,21.5761,0.16,0.01,79.15,12.3,66.7
100,80,0.8,0.5,False,10,5,50,3,22.472,1.5711,21.1053,24.1886,0.18,0.01,65.13,12.7,0.0
100,80,0.8,0.5,False,10,5,100,3,19.7304,0.6785,18.947,20.1301,0.18,0.0,60.84,8.7,33.3
100,80,0.8,0.5,False,10,5,500,3,20.9636,2.7714,17.7636,22.5899,0.18,0.0,73.96,8,33.3
100,80,0.8,0.5,False,10,8,50,3,18.8607,1.1938,17.6157,19.9956,0.19,0.0,72.49,8.7,100.0
100,80,0.8,0.5,False,10,8,100,3,26.2175,1.5365,24.4684,27.3494,0.19,0.01,62.76,6.7,0.0
100,80,0.8,0.5,False,10,8,500,3,24.282,4.1022,20.5555,28.6777,0.18,0.01,67.01,7.3,0.0
100,80,0.9,0.01,True,2,3,50,3,19.3147,0.7537,18.5577,20.0651,0.44,0.01,76.55,9,66.7
100,80,0.9,0.01,True,2,3,100,3,19.449,1.9622,17.5878,21.4986,0.44,0.01,69.6,11,66.7
100,80,0.9,0.01,True,2,3,500,3,20.0719,1.5432,18.519,21.6052,0.45,0.02,74.94,9.3,33.3
100,80,0.9,0.01,True,2,5,50,3,21.4948,2.1542,19.3867,23.6924,0.5,0.01,75.92,7,33.3
100,80,0.9,0.01,True,2,5,100,3,19.4711,1.3111,18.3004,20.8878,0.45,0.02,73.3,9,66.7
100,80,0.9,0.01,True,2,5,500,3,20.3937,2.0173,18.4699,22.493,0.45,0.01,75.34,7.7,33.3
100,80,0.9,0.01,True,2,8,50,3,20.3675,1.784,18.8932,22.3506,0.45,0.01,79.26,6.7,66.7
100,80,0.9,0.01,True,2,8,100,3,21.4438,2.3719,19.0674,23.8112,0.5,0.01,75.23,6,33.3
100,80,0.9,0.01,True,2,8,500,3,17.888,2.6391,15.7436,20.8353,0.5,0.01,79.7,6.7,66.7
100,80,0.9,0.01,True,5,3,50,3,19.9419,1.498,18.2615,21.1376,0.44,0.01,70.83,12.7,33.3
100,80,0.9,0.01,True,5,3,100,3,20.0085,0.7611,19.4212,20.8683,0.43,0.0,73.0,11,66.7
100,80,0.9,0.01,True,5,3,500,3,20.0268,0.7766,19.1301,20.4797,0.47,0.03,79.6,9.7,33.3
100,80,0.9,0.01,True,5,5,50,3,21.2955,0.3399,21.0908,21.6879,0.49,0.01,76.28,7,0.0
100,80,0.9,0.01,True,5,5,100,3,19.7418,3.0878,16.8441,22.9899,0.46,0.03,71.66,7.7,66.7
100,80,0.9,0.01,True,5,5,500,3,19.9984,2.8433,17.1086,22.7928,0.45,0.02,78.3,9.7,33.3
100,80,0.9,0.01,True,5,8,50,3,19.53,0.9251,18.4637,20.1182,0.45,0.01,74.26,8,33.3
100,80,0.9,0.01,True,5,8,100,3,19.8053,1.2687,18.4468,20.9595,0.47,0.02,63.06,6.7,33.3
100,80,0.9,0.01,True,5,8,500,3,20.7109,1.4128,19.5088,22.2671,0.5,0.01,72.22,6.7,33.3
100,80,0.9,0.01,True,10,3,50,3,18.9261,3.2362,15.6807,22.1531,0.44,0.03,74.44,12.7,66.7
100,80,0.9,0.01,True,10,3,100,3,18.249,1.9805,16.2023,20.1559,0.41,0.0,78.35,11.3,66.7
100,80,0.9,0.01,True,10,3,500,3,19.8089,0.7807,18.9188,20.3773,0.41,0.01,61.21,14.7,33.3
100,80,0.9,0.01,True,10,5,50,3,20.6631,1.3309,19.5005,22.1148,0.44,0.02,74.4,8,33.3
100,80,0.9,0.01,True,10,5,100,3,19.2894,0.778,18.4012,19.8498,0.47,0.01,65.23,9,100.0
100,80,0.9,0.01,True,10,5,500,3,18.6883,0.7635,17.8067,19.132,0.46,0.01,81.75,8.7,100.0
100,80,0.9,0.01,True,10,8,50,3,20.6204,1.056,19.5917,21.7017,0.43,0.01,69.92,6.7,33.3
100,80,0.9,0.01,True,10,8,100,3,17.7409,3.1874,15.9006,21.4214,0.43,0.0,72.17,7,66.7
100,80,0.9,0.01,True,10,8,500,3,21.9243,1.8156,19.8663,23.2993,0.43,0.01,69.2,6.7,33.3
100,80,0.9,0.01,False,2,3,50,3,21.4262,0.3456,21.0298,21.6647,0.17,0.01,67.86,8.7,0.0
100,80,0.9,0.01,False,2,3,100,3,22.5114,1.0121,21.4382,23.4486,0.17,0.0,74.01,11.3,0.0
100,80,0.9,0.01,False,2,3,500,3,22.1669,1.3983,20.7523,23.5483,0.17,0.0,62.9,15.3,0.0
100,80,0.9,0.01,False,2,5,50,3,20.7596,1.0126,19.7258,21.7496,0.18,0.01,72.55,10.3,33.3
100,80,0.9,0.01,False,2,5,100,3,23.6967,1.7204,21.9505,25.3901,0.18,0.01,68.71,7.7,0.0
100,80,0.9,0.01,False,2,5,500,3,22.2315,1.2412,20.8577,23.2719,0.18,0.02,69.79,10,0.0
100,80,0.9,0.01,False,2,8,50,3,23.3571,0.0124,23.3477,23.3711,0.17,0.01,70.72,7,0.0
100,80,0.9,0.01,False,2,8,100,3,22.513,2.9402,19.1457,24.5722,0.18,0.0,66.95,10.7,33.3
100,80,0.9,0.01,False,2,8,500,3,23.6388,1.1508,22.4116,24.6939,0.18,0.01,62.01,7,0.0
100,80,0.9,0.01,False,5,3,50,3,19.3571,1.1236,18.48,20.6236,0.16,0.01,79.91,10.7,66.7
100,80,0.9,0.01,False,5,3,100,3,21.4161,0.5949,21.0077,22.0986,0.15,0.0,74.53,12,0.0
100,80,0.9,0.01,False,5,3,500,3,22.1244,0.9817,21.5539,23.258,0.16,0.01,74.11,11,0.0
100,80,0.9,0.01,False,5,5,50,3,22.1544,3.2067,19.9789,25.8371,0.18,0.01,63.41,9.3,33.3
100,80,0.9,0.01,False,5,5,100,3,22.399,1.0024,21.5608,23.5094,0.18,0.01,70.14,7.7,0.0
100,80,0.9,0.01,False,5,5,500,3,22.6773,2.2716,20.0613,24.1523,0.18,0.0,62.26,8.7,0.0
100,80,0.9,0.01,False,5,8,50,3,20.3239,4.0706,15.9436,23.9905,0.19,0.01,75.49,7.7,33.3
100,80,0.9,0.01,False,5,8,100,3,21.8273,1.8006,20.0444,23.645,0.19,0.0,68.57,8.3,0.0
100,80,0.9,0.01,False,5,8,500,3,22.6932,4.0944,18.0056,25.5701,0.18,0.01,61.91,7,33.3
100,80,0.9,0.01,False,10,3,50,3,19.0854,2.5479,16.1579,20.8021,0.15,0.01,74.04,11.3,33.3
100,80,0.9,0.01,False,10,3,100,3,21.9235,2.7989,19.4454,24.9592,0.15,0.0,65.44,12,33.3
100,80,0.9,0.01,False,10,3,500,3,21.8201,2.2973,19.4288,24.0101,0.15,0.0,65.35,9,33.3
100,80,0.9,0.01,False,10,5,50,3,22.1782,1.4944,21.0318,23.8684,0.16,0.0,66.4,7.3,0.0
100,80,0.9,0.01,False,10,5,100,3,22.2149,3.5229,18.3763,25.3004,0.15,0.01,75.88,8.7,33.3
100,80,0.9,0.01,False,10,5,500,3,20.8637,0.6846,20.2024,21.5695,0.17,0.01,63.2,7,0.0
100,80,0.9,0.01,False,10,8,50,3,25.4677,3.2226,21.7785,27.734,0.19,0.01,75.11,7,0.0
100,80,0.9,0.01,False,10,8,100,3,26.4675,6.8422,20.3386,33.8497,0.19,0.0,57.72,7,0.0
100,80,0.9,0.01,False,10,8,500,3,25.7178,4.1836,22.0824,30.2905,0.19,0.01,51.21,6,0.0
100,80,0.9,0.05,True,2,3,50,3,18.9159,0.4118,18.5307,19.35,0.48,0.03,73.09,10.7,100.0
100,80,0.9,0.05,True,2,3,100,3,19.7424,1.0673,18.5342,20.557,0.45,0.01,70.59,12.3,33.3
100,80,0.9,0.05,True,2,3,500,3,19.0692,3.2969,15.4147,21.8201,0.45,0.01,77.32,12,66.7
100,80,0.9,0.05,True,2,5,50,3,21.1492,1.037,19.9772,21.9479,0.48,0.02,73.73,7.7,33.3
100,80,0.9,0.05,True,2,5,100,3,18.2163,0.3684,17.8139,18.5371,0.5,0.01,79.26,9.3,100.0
100,80,0.9,0.05,True,2,5,500,3,19.2182,1.2695,17.9408,20.4796,0.48,0.03,70.6,7.7,66.7
100,80,0.9,0.05,True,2,8,50,3,19.6447,2.8587,16.4966,22.0785,0.47,0.01,69.61,5.3,33.3
100,80,0.9,0.05,True,2,8,100,3,19.5331,1.792,17.4661,20.6505,0.46,0.01,80.36,6.7,33.3
100,80,0.9,0.05,True,2,8,500,3,21.3516,1.4675,19.893,22.8279,0.49,0.01,70.96,7.7,33.3
100,80,0.9,0.05,True,5,3,50,3,18.5027,2.6966,15.4101,20.3626,0.48,0.01,75.68,11.3,66.7
100,80,0.9,0.05,True,5,3,100,3,19.5829,0.4212,19.1002,19.8758,0.47,0.03,67.78,11.3,100.0
100,80,0.9,0.05,True,5,3,500,3,19.5232,1.0257,18.9128,20.7073,0.44,0.0,75.28,10,66.7
100,80,0.9,0.05,True,5,5,50,3,19.7057,4.5158,15.2565,24.2853,0.46,0.01,74.63,6.3,66.7
100,80,0.9,0.05,True,5,5,100,3,20.2249,3.7468,17.7242,24.5327,0.47,0.02,60.74,7.7,66.7
100,80,0.9,0.05,True,5,5,500,3,21.6584,2.0317,19.816,23.8374,0.5,0.01,70.04,7.3,33.3
100,80,0.9,0.05,True,5,8,50,3,20.6304,1.9061,18.4375,21.8903,0.49,0.03,76.58,5.7,33.3
100,80,0.9,0.05,True,5,8,100,3,19.0695,2.7882,15.8873,21.084,0.46,0.01,74.98,6,33.3
100,80,0.9,0.05,True,5,8,500,3,20.8088,0.7448,19.9493,21.2643,0.47,0.01,73.92,8.3,33.3
100,80,0.9,0.05,True,10,3,50,3,18.9648,1.5479,17.3686,20.4595,0.46,0.03,67.16,12.7,66.7
100,80,0.9,0.05,True,10,3,100,3,18.0715,0.7476,17.212,18.5708,0.46,0.01,73.8,10.3,100.0
100,80,0.9,0.05,True,10,3,500,3,19.9994,0.9438,18.9532,20.7869,0.42,0.01,68.63,11.7,33.3
100,80,0.9,0.05,True,10,5,50,3,19.9986,0.5305,19.3862,20.3179,0.43,0.01,72.22,8,33.3
100,80,0.9,0.05,True,10,5,100,3,18.6683,1.8356,16.5926,20.0775,0.43,0.01,54.04,7,66.7
100,80,0.9,0.05,True,10,5,500,3,20.5119,3.8188,16.2189,23.5306,0.46,0.01,78.95,7.7,33.3
100,80,0.9,0.05,True,10,8,50,3,21.7004,1.2642,20.2676,22.6584,0.49,0.01,74.84,6.3,0.0
100,80,0.9,0.05,True,10,8,100,3,21.2547,1.3158,20.4949,22.7741,0.44,0.01,73.24,5.7,0.0
100,80,0.9,0.05,True,10,8,500,3,18.1104,1.6787,16.3619,19.7093,0.44,0.01,74.56,6,100.0
100,80,0.9,0.05,False,2,3,50,3,21.22,1.3248,20.2909,22.737,0.15,0.0,67.43,11.3,0.0
100,80,0.9,0.05,False,2,3,100,3,22.1382,2.3697,19.5182,24.1318,0.15,0.01,74.06,11.7,33.3
100,80,0.9,0.05,False,2,3,500,3,20.2646,3.9746,16.5837,24.479,0.16,0.01,75.18,13.7,66.7
100,80,0.9,0.05,False,2,5,50,3,21.9982,3.1052,20.0915,25.5813,0.18,0.01,74.58,9.7,0.0
100,80,0.9,0.05,False,2,5,100,3,20.2889,1.8201,18.2723,21.8097,0.18,0.0,69.79,7.7,33.3
100,80,0.9,0.05,False,2,5,500,3,24.7615,3.6935,21.7889,28.8963,0.18,0.0,64.56,9,0.0
100,80,0.9,0.05,False,2,8,50,3,25.8012,4.3705,21.1228,29.7791,0.19,0.0,47.29,6,0.0
100,80,0.9,0.05,False,2,8,100,3,21.6843,4.2147,16.841,24.5191,0.19,0.0,71.49,9,33.3
100,80,0.9,0.05,False,2,8,500,3,20.4265,1.5634,19.21,22.1899,0.19,0.01,60.62,6.3,66.7
100,80,0.9,0.05,False,5,3,50,3,19.8095,1.8177,18.1616,21.7593,0.15,0.01,75.96,14.7,66.7
100,80,0.9,0.05,False,5,3,100,3,22.143,3.5362,19.8081,26.2114,0.15,0.0,66.02,14,33.3
100,80,0.9,0.05,False,5,3,500,3,21.6513,2.6885,19.929,24.7492,0.15,0.01,69.88,9,33.3
100,80,0.9,0.05,False,5,5,50,3,21.7246,0.5804,21.0674,22.167,0.16,0.01,71.25,7.7,0.0
100,80,0.9,0.05,False,5,5,100,3,21.9617,0.839,20.9949,22.499,0.16,0.0,69.42,6.3,0.0
100,80,0.9,0.05,False,5,5,500,3,22.4404,2.3687,20.3741,25.0255,0.17,0.01,69.79,10.3,0.0
100,80,0.9,0.05,False,5,8,50,3,21.9897,5.2366,16.8441,27.3127,0.19,0.0,74.52,8,33.3
100,80,0.9,0.05,False,5,8,100,3,21.6215,2.9707,18.7172,24.6544,0.19,0.01,66.24,8.3,33.3
100,80,0.9,0.05,False,5,8,500,3,22.8856,3.594,20.3817,27.0037,0.19,0.0,63.28,6,0.0
100,80,0.9,0.05,False,10,3,50,3,20.0353,1.3763,18.8284,21.5341,0.16,0.01,71.67,15.7,66.7
100,80,0.9,0.05,False,10,3,100,3,19.1301,0.7111,18.3111,19.5898,0.17,0.0,76.66,13.7,100.0
100,80,0.9,0.05,False,10,3,500,3,18.5413,1.9066,16.7774,20.5642,0.16,0.01,78.09,13.3,66.7
100,80,0.9,0.05,False,10,5,50,3,20.5352,0.9133,19.7325,21.5289,0.16,0.0,55.15,8.7,33.3
100,80,0.9,0.05,False,10,5,100,3,22.2332,0.9659,21.4671,23.3182,0.16,0.0,67.29,8,0.0
100,80,0.9,0.05,False,10,5,500,3,23.3823,1.4306,21.8453,24.6751,0.16,0.0,69.33,11,0.0
