population_size,generations,crossover_rate,mutation_rate,use_2opt,elitism_count,tournament_size,two_opt_iterations,run_number,best_distance_km,best_fitness,travel_time_minutes,is_feasible,execution_time_seconds,initial_distance_km,final_distance_km,improvement_km,improvement_percentage,convergence_generation
100,20,0.6,0.01,True,2,5,100,3,23.9779,0.040896,28.42,False,0.32,70.1553,23.4521,46.7032,66.57,9
100,20,0.6,0.01,True,2,8,100,1,17.6812,0.056557,24.72,True,0.33,60.0624,16.6812,43.3812,72.23,5
100,20,0.6,0.01,True,2,8,100,2,23.8613,0.041142,26.71,False,0.33,79.5029,23.306,56.1969,70.69,8
100,20,0.6,0.01,True,2,8,100,3,23.3908,0.042146,26.6,False,0.32,61.667,22.7269,38.9401,63.15,5
100,20,0.6,0.01,True,2,8,50,1,18.906,0.052893,27.19,True,0.35,74.8787,17.906,56.9727,76.09,5
100,20,0.6,0.01,True,2,8,50,2,19.5033,0.051273,22.25,True,0.39,107.2633,18.5033,88.76,82.75,7
100,20,0.6,0.01,True,2,8,50,3,21.9659,0.045306,28.51,False,0.34,79.0303,21.072,57.9583,73.34,5
100,20,0.6,0.01,True,2,5,500,1,22.3887,0.044349,31.26,False,0.4,38.8924,21.5483,17.3441,44.6,5
100,20,0.6,0.01,True,2,5,500,2,22.7174,0.043616,26.18,False,0.37,62.2785,21.9271,40.3514,64.79,11
100,20,0.6,0.01,True,2,5,500,3,22.6046,0.043867,25.64,False,0.36,59.3926,21.7963,37.5963,63.3,9
100,20,0.6,0.01,True,2,8,500,1,21.9871,0.045258,27.26,False,0.34,87.8131,21.0956,66.7175,75.98,8
100,20,0.6,0.01,True,2,8,500,2,20.1806,0.04955,23.18,False,0.34,77.1068,19.1814,57.9254,75.12,5
100,20,0.6,0.01,True,2,8,500,3,19.4201,0.051493,24.63,True,0.41,44.0265,18.4201,25.6064,58.16,6
100,20,0.6,0.01,True,5,3,50,1,17.201,0.058136,26.17,True,0.33,55.6802,16.201,39.4792,70.9,13
100,20,0.6,0.01,True,5,3,50,2,20.3467,0.049141,27.5,False,0.36,51.8672,19.3498,32.5174,62.69,6
100,20,0.6,0.01,True,5,3,50,3,20.795,0.048051,24.81,False,0.43,68.7175,19.8114,48.9061,71.17,13
100,20,0.6,0.01,True,5,3,100,1,20.9459,0.047689,22.51,False,0.33,74.0875,19.9693,54.1181,73.05,8
100,20,0.6,0.01,True,5,3,100,2,21.0416,0.04746,23.15,False,0.37,99.6296,20.0702,79.5595,79.86,13
100,20,0.6,0.01,True,5,3,100,3,21.4561,0.046484,25.51,False,0.41,41.3929,20.513,20.8799,50.44,11
100,20,0.6,0.01,True,5,3,500,1,20.2128,0.049471,25.9,False,0.28,82.3356,19.214,63.1216,76.66,13
100,20,0.6,0.01,True,5,3,500,2,19.1629,0.052184,21.95,True,0.36,32.66,18.1629,14.497,44.39,8
100,20,0.6,0.01,True,5,3,500,3,15.7363,0.063547,23.95,True,0.44,86.951,14.7363,72.2147,83.05,7
100,20,0.6,0.01,True,5,5,50,1,21.4112,0.046589,29.56,False,0.36,56.7627,20.4644,36.2982,63.95,7
100,20,0.6,0.01,True,5,5,50,2,19.7791,0.050558,26.37,True,0.33,80.884,18.7791,62.1049,76.78,7
100,20,0.6,0.01,True,5,5,50,3,21.8126,0.045657,28.62,False,0.27,77.5377,20.9022,56.6355,73.04,8
100,20,0.6,0.01,True,5,5,100,1,22.3765,0.044376,30.68,False,0.35,58.7775,21.5345,37.243,63.36,9
100,20,0.6,0.01,True,5,5,100,2,23.1694,0.042625,28.26,False,0.29,76.6076,22.4603,54.1474,70.68,7
100,20,0.6,0.01,True,5,5,100,3,18.6313,0.053673,27.43,True,0.29,68.6867,17.6313,51.0553,74.33,8
100,20,0.6,0.01,True,5,5,500,1,19.2845,0.051855,22.87,True,0.27,64.3118,18.2845,46.0273,71.57,12
100,20,0.6,0.01,True,5,5,500,2,21.3728,0.046678,24.73,False,0.32,87.8215,20.4232,67.3983,76.74,9
100,20,0.6,0.01,True,5,5,500,3,18.0981,0.055254,21.56,True,0.36,50.5419,17.0981,33.4437,66.17,15
100,20,0.6,0.01,True,5,8,50,1,20.5748,0.048583,24.39,False,0.33,88.3727,19.5833,68.7894,77.84,8
100,20,0.6,0.01,True,5,8,50,2,24.794,0.039206,33.92,False,0.33,43.6667,24.5063,19.1605,43.88,5
100,20,0.6,0.01,True,5,8,50,3,21.6696,0.045987,26.53,False,0.36,88.9066,20.7451,68.1615,76.67,6
100,20,0.6,0.01,True,5,8,100,1,21.9249,0.0454,27.13,False,0.35,60.1171,21.0264,39.0907,65.02,8
100,20,0.6,0.01,True,5,8,100,2,21.637,0.046063,25.9,False,0.43,64.8807,20.7094,44.1713,68.08,5
100,20,0.6,0.01,True,5,8,100,3,22.6243,0.043823,27.97,False,0.37,74.8834,21.8191,53.0643,70.86,6
100,20,0.6,0.01,True,10,3,50,1,22.2392,0.044685,23.85,False,0.34,54.6532,21.3786,33.2746,60.88,12
100,20,0.6,0.01,True,10,3,50,2,22.0444,0.045127,29.49,False,0.35,93.9662,21.1595,72.8066,77.48,9
100,20,0.6,0.01,True,10,3,50,3,19.3048,0.051801,24.65,True,0.37,49.7874,18.3048,31.4826,63.23,13
100,20,0.6,0.01,True,5,8,500,1,18.5911,0.053789,25.61,True,0.39,58.4715,17.5911,40.8804,69.92,9
100,20,0.6,0.01,True,5,8,500,2,20.9102,0.047774,24.66,False,0.41,75.898,19.9319,55.9661,73.74,6
100,20,0.6,0.01,True,5,8,500,3,25.2929,0.038199,30.31,False,0.38,93.5237,25.1786,68.3451,73.08,7
100,20,0.6,0.01,True,10,3,100,1,22.2438,0.044675,25.71,False,0.4,67.3793,21.3838,45.9955,68.26,13
100,20,0.6,0.01,True,10,3,100,2,18.6758,0.053545,21.66,True,0.37,89.0389,17.6758,71.3631,80.15,11
100,20,0.6,0.01,True,10,3,100,3,21.1036,0.047313,24.09,False,0.35,84.2741,20.1357,64.1383,76.11,7
100,20,0.6,0.01,True,10,3,500,1,20.5633,0.048611,26.02,False,0.43,64.5361,19.5715,44.9646,69.67,10
100,20,0.6,0.01,True,10,3,500,2,18.8285,0.053111,24.44,True,0.37,54.92,17.8285,37.0915,67.54,12
100,20,0.6,0.01,True,10,3,500,3,23.3926,0.042142,27.65,False,0.38,74.8708,22.7291,52.1417,69.64,12
100,20,0.6,0.01,True,10,5,50,1,19.772,0.050577,23.05,True,0.4,82.8074,18.772,64.0354,77.33,8
100,20,0.6,0.01,True,10,5,50,2,19.7383,0.050663,25.43,True,0.36,58.6426,18.7383,39.9043,68.05,9
100,20,0.6,0.01,True,10,5,50,3,19.7161,0.05072,24.7,True,0.38,65.1058,18.7161,46.3897,71.25,8
100,20,0.6,0.01,True,10,5,100,1,24.9484,0.038892,29.2,False,0.38,110.1801,24.7121,85.4681,77.57,8
100,20,0.6,0.01,True,10,5,100,2,24.605,0.039593,28.17,False,0.4,75.5395,24.2572,51.2823,67.89,6
100,20,0.6,0.01,True,10,5,100,3,21.3186,0.046806,23.19,False,0.36,67.2425,20.365,46.8775,69.71,8
100,20,0.6,0.01,True,10,5,500,1,22.4587,0.044192,26.45,False,0.39,59.6772,21.6284,38.0488,63.76,11
100,20,0.6,0.01,True,10,5,500,2,21.9553,0.04533,25.93,False,0.39,69.2795,21.0602,48.2193,69.6,11
100,20,0.6,0.01,True,10,5,500,3,19.7876,0.050537,21.73,True,0.39,93.0057,18.7876,74.218,79.8,9
100,20,0.6,0.01,False,2,3,50,1,20.8019,0.048034,22.02,False,0.12,120.3857,19.8186,100.5671,83.54,11
100,20,0.6,0.01,False,2,3,50,2,18.6567,0.0536,21.39,True,0.14,52.0624,17.6567,34.4057,66.09,15
100,20,0.6,0.01,False,2,3,50,3,22.7796,0.043479,24.67,False,0.16,69.7248,21.9997,47.7252,68.45,15
100,20,0.6,0.01,False,2,3,100,1,28.4196,0.032323,33.8,False,0.15,78.6732,29.9379,48.7352,61.95,11
100,20,0.6,0.01,False,2,3,100,2,27.7782,0.033468,34.27,False,0.11,59.2247,28.879,30.3457,51.24,9
100,20,0.6,0.01,False,2,3,100,3,24.2108,0.040408,31.18,False,0.11,66.0617,23.7474,42.3143,64.05,13
100,20,0.6,0.01,True,10,8,50,1,19.3432,0.051698,25.0,True,0.36,76.2446,18.3432,57.9013,75.94,6
100,20,0.6,0.01,True,10,8,50,2,23.5035,0.041904,28.8,False,0.4,78.9186,22.8641,56.0545,71.03,6
100,20,0.6,0.01,True,10,8,50,3,21.2664,0.046928,26.69,False,0.35,49.0021,20.3091,28.6931,58.55,7
100,20,0.6,0.01,True,10,8,100,1,21.8753,0.045514,33.42,False,0.35,51.8717,20.9714,30.9003,59.57,5
100,20,0.6,0.01,True,10,8,100,2,23.8755,0.041112,28.92,False,0.33,92.5633,23.3238,69.2396,74.8,4
100,20,0.6,0.01,True,10,8,100,3,22.228,0.044711,25.36,False,0.34,81.7449,21.3659,60.379,73.86,8
100,20,0.6,0.01,True,10,8,500,1,22.554,0.043979,25.87,False,0.38,79.2657,21.7379,57.5278,72.58,6
100,20,0.6,0.01,True,10,8,500,2,25.4805,0.037826,29.85,False,0.39,110.0796,25.4372,84.6424,76.89,4
100,20,0.6,0.01,True,10,8,500,3,20.0416,0.049896,22.92,False,0.3,82.9777,19.0417,63.9361,77.05,8
100,20,0.6,0.01,False,2,3,500,1,27.9325,0.03319,31.52,False,0.12,85.2084,29.1296,56.0789,65.81,12
100,20,0.6,0.01,False,2,3,500,2,22.0834,0.045039,27.61,False,0.13,131.4847,21.2032,110.2815,83.87,20
100,20,0.6,0.01,False,2,3,500,3,19.8695,0.050328,23.48,True,0.18,56.0497,18.8695,37.1802,66.33,12
100,20,0.6,0.01,False,2,5,50,1,27.0754,0.034759,30.92,False,0.13,73.3625,27.7696,45.5929,62.15,11
100,20,0.6,0.01,False,2,5,50,2,24.2605,0.040305,26.23,False,0.12,81.862,23.811,58.051,70.91,8
100,20,0.6,0.01,False,2,5,50,3,25.0924,0.038602,30.53,False,0.17,93.9242,24.9057,69.0185,73.48,10
100,20,0.6,0.01,False,2,5,100,1,32.8606,0.025218,32.32,False,0.12,98.2297,38.6544,59.5753,60.65,7
100,20,0.6,0.01,False,2,5,100,2,30.1635,0.029362,38.7,False,0.13,53.2586,33.0581,20.2004,37.93,8
100,20,0.6,0.01,False,2,5,100,3,21.1464,0.047212,24.21,False,0.18,65.981,20.1811,45.7999,69.41,10
100,20,0.6,0.01,False,2,5,500,1,19.3947,0.05156,21.55,True,0.14,73.8018,18.3947,55.4071,75.08,9
100,20,0.6,0.01,False,2,5,500,2,24.8434,0.039106,27.64,False,0.17,111.7177,24.5718,87.1459,78.01,9
100,20,0.6,0.01,False,2,5,500,3,22.3793,0.04437,29.95,False,0.11,95.7814,21.5377,74.2437,77.51,10
100,20,0.6,0.01,False,2,8,50,1,24.5572,0.039691,27.36,False,0.12,99.3614,24.1947,75.1667,75.65,6
100,20,0.6,0.01,False,2,8,50,2,30.1143,0.029442,33.14,False,0.11,82.3667,32.9651,49.4016,59.98,7
100,20,0.6,0.01,False,2,8,50,3,28.3347,0.032473,31.45,False,0.14,52.4277,29.7951,22.6326,43.17,6
100,20,0.6,0.01,False,2,8,100,1,24.3554,0.040108,33.2,False,0.11,59.2626,23.9329,35.3297,59.62,5
100,20,0.6,0.01,False,2,8,100,2,27.0074,0.034886,31.15,False,0.13,85.2658,27.6651,57.6007,67.55,13
100,20,0.6,0.01,False,2,8,100,3,29.7323,0.030073,35.0,False,0.14,67.9176,32.2525,35.6651,52.51,5
100,20,0.6,0.01,False,2,8,500,1,27.8625,0.033316,30.7,False,0.12,56.8771,29.0155,27.8616,48.99,4
100,20,0.6,0.01,False,2,8,500,2,21.2635,0.046935,27.45,False,0.12,69.0009,20.3059,48.695,70.57,4
100,20,0.6,0.01,False,2,8,500,3,28.8892,0.031503,38.26,False,0.13,99.189,30.7426,68.4464,69.01,8
100,20,0.6,0.01,False,5,3,50,1,24.7832,0.039228,31.51,False,0.11,57.1449,24.492,32.6529,57.14,6
100,20,0.6,0.01,False,5,3,50,2,25.0139,0.03876,26.55,False,0.13,81.2383,24.8,56.4383,69.47,13
100,20,0.6,0.01,False,5,3,50,3,20.4222,0.048955,23.6,False,0.09,74.5557,19.4268,55.1289,73.94,10
100,20,0.6,0.01,False,5,3,100,1,21.8325,0.045612,32.89,False,0.08,58.5769,20.9241,37.6528,64.28,12
100,20,0.6,0.01,False,5,3,100,2,23.8313,0.041206,28.98,False,0.08,78.9567,23.2686,55.6881,70.53,9
100,20,0.6,0.01,False,5,3,100,3,20.0365,0.049909,28.37,False,0.07,35.8308,19.0365,16.7943,46.87,11
100,20,0.6,0.01,False,5,5,50,1,24.4012,0.040013,32.86,False,0.08,66.1145,23.992,42.1225,63.71,13
100,20,0.6,0.01,False,5,5,50,2,26.5805,0.03569,31.36,False,0.09,65.8939,27.0193,38.8746,59.0,9
100,20,0.6,0.01,False,5,5,50,3,17.9578,0.055686,29.93,True,0.09,77.845,16.9578,60.8872,78.22,11
100,20,0.6,0.01,False,5,3,500,1,22.8867,0.043243,26.83,False,0.1,67.4868,22.1251,45.3617,67.22,15
100,20,0.6,0.01,False,5,3,500,2,22.8611,0.043299,29.07,False,0.1,109.8742,22.095,87.7792,79.89,15
100,20,0.6,0.01,False,5,3,500,3,20.9685,0.047635,24.96,False,0.1,75.3084,19.9931,55.3154,73.45,14
100,20,0.6,0.01,False,5,5,100,1,24.1288,0.04058,33.95,False,0.1,95.2298,23.643,71.5869,75.17,9
100,20,0.6,0.01,False,5,5,100,2,24.7934,0.039207,28.02,False,0.08,64.0147,24.5054,39.5093,61.72,9
100,20,0.6,0.01,False,5,5,100,3,25.4775,0.037831,27.88,False,0.1,87.9668,25.433,62.5338,71.09,5
100,20,0.6,0.01,False,5,5,500,1,22.2517,0.044657,22.55,False,0.09,67.9024,21.3928,46.5097,68.49,7
100,20,0.6,0.01,False,5,5,500,2,21.0447,0.047453,21.95,False,0.09,49.7933,20.0735,29.7198,59.69,8
100,20,0.6,0.01,False,5,5,500,3,23.2039,0.04255,28.65,False,0.1,52.6098,22.5016,30.1082,57.23,9
100,20,0.6,0.01,False,5,8,100,1,23.6442,0.041603,32.31,False,0.11,76.4469,23.0367,53.4102,69.87,6
100,20,0.6,0.01,False,5,8,100,2,25.3655,0.038054,29.78,False,0.06,81.8679,25.2783,56.5896,69.12,7
100,20,0.6,0.01,False,5,8,100,3,26.1007,0.03661,33.35,False,0.1,91.4062,26.3149,65.0913,71.21,5
100,20,0.6,0.01,False,5,8,50,1,26.6195,0.035616,29.0,False,0.08,88.9891,27.0775,61.9116,69.57,5
100,20,0.6,0.01,False,5,8,50,2,23.5773,0.041746,28.31,False,0.1,48.7853,22.9545,25.8308,52.95,8
100,20,0.6,0.01,False,5,8,50,3,26.2523,0.036317,35.47,False,0.09,45.5734,26.5352,19.0382,41.77,9
100,20,0.6,0.01,False,5,8,500,1,21.9714,0.045294,32.62,False,0.1,116.2362,21.0781,95.1581,81.87,5
100,20,0.6,0.01,False,5,8,500,2,17.5118,0.057104,23.09,True,0.08,107.8335,16.5118,91.3216,84.69,9
100,20,0.6,0.01,False,5,8,500,3,24.7819,0.039231,23.87,False,0.1,69.9764,24.4903,45.4862,65.0,5
100,20,0.6,0.01,False,10,3,50,1,22.9386,0.043129,28.17,False,0.1,61.4022,22.1862,39.216,63.87,11
100,20,0.6,0.01,False,10,3,50,2,24.2422,0.040343,33.26,False,0.11,55.9251,23.7876,32.1375,57.47,7
100,20,0.6,0.01,False,10,3,50,3,20.2238,0.049444,25.74,False,0.11,72.9539,19.2251,53.7288,73.65,7
100,20,0.6,0.01,False,10,3,500,1,25.6176,0.037554,31.61,False,0.11,63.1361,25.6282,37.5079,59.41,10
100,20,0.6,0.01,False,10,3,500,2,21.3799,0.046662,24.73,False,0.1,49.102,20.4308,28.6712,58.39,12
100,20,0.6,0.01,False,10,3,500,3,22.5017,0.044096,26.59,False,0.12,61.1123,21.6777,39.4346,64.53,10
100,20,0.6,0.01,False,10,3,100,1,24.2874,0.040249,26.86,False,0.12,92.0216,23.8455,68.1761,74.09,10
100,20,0.6,0.01,False,10,3,100,2,25.0509,0.038685,29.09,False,0.11,80.2586,24.8497,55.4088,69.04,13
100,20,0.6,0.01,False,10,3,100,3,23.9775,0.040897,30.22,False,0.11,107.901,23.4517,84.4493,78.27,20
100,20,0.6,0.01,False,10,5,50,1,21.6171,0.046109,28.78,False,0.1,125.6818,20.6878,104.994,83.54,8
100,20,0.6,0.01,False,10,5,50,2,25.566,0.037656,31.55,False,0.11,79.4628,25.5561,53.9067,67.84,6
100,20,0.6,0.01,False,10,5,50,3,24.8956,0.038999,31.88,False,0.11,74.3005,24.6414,49.6591,66.84,8
100,20,0.6,0.01,False,10,5,100,1,24.4611,0.039889,30.91,False,0.14,64.008,24.0696,39.9384,62.4,13
100,20,0.6,0.01,False,10,5,100,2,29.3068,0.030788,36.59,False,0.11,79.4187,31.4799,47.9387,60.36,9
100,20,0.6,0.01,False,10,5,100,3,25.584,0.037621,30.03,False,0.12,74.3128,25.5812,48.7315,65.58,14
100,20,0.6,0.01,False,10,5,500,1,27.9279,0.033198,31.29,False,0.09,38.5777,29.1221,9.4557,24.51,5
100,20,0.6,0.01,False,10,5,500,2,20.7691,0.048113,24.13,False,0.1,61.7202,19.7845,41.9357,67.94,7
100,20,0.6,0.01,False,10,5,500,3,24.9182,0.038953,30.21,False,0.12,47.3094,24.6716,22.6377,47.85,6
100,20,0.6,0.01,False,10,8,50,1,23.0493,0.042887,29.33,False,0.13,61.7121,22.3172,39.3949,63.84,8
100,20,0.6,0.01,False,10,8,50,2,21.0375,0.04747,27.2,False,0.13,71.8922,20.0658,51.8264,72.09,5
100,20,0.6,0.01,False,10,8,50,3,33.333,0.024546,37.5,False,0.12,70.9294,39.74,31.1894,43.97,3
100,20,0.6,0.01,False,10,8,100,1,23.7848,0.041304,30.18,False,0.12,86.6699,23.2107,63.4592,73.22,6
100,20,0.6,0.01,False,10,8,100,2,26.5643,0.035721,29.69,False,0.1,76.7652,26.9951,49.7701,64.83,12
100,20,0.6,0.01,False,10,8,100,3,25.2129,0.038359,29.76,False,0.1,63.9947,25.0693,38.9253,60.83,7
100,20,0.6,0.01,False,10,8,500,1,21.8317,0.045614,27.4,False,0.11,87.7316,20.9233,66.8083,76.15,6
100,20,0.6,0.01,False,10,8,500,2,23.671,0.041546,23.08,False,0.14,57.5113,23.0698,34.4415,59.89,6
100,20,0.6,0.01,False,10,8,500,3,22.6767,0.043707,27.07,False,0.09,70.4472,21.8798,48.5673,68.94,6
100,20,0.6,0.05,True,2,3,50,1,16.6737,0.059975,25.34,True,0.31,47.6997,15.6737,32.026,67.14,11
100,20,0.6,0.05,True,2,3,50,2,23.0609,0.042861,24.95,False,0.32,72.8153,22.331,50.4843,69.33,11
100,20,0.6,0.05,True,2,3,50,3,19.5935,0.051037,21.61,True,0.39,79.5782,18.5935,60.9847,76.63,13
100,20,0.6,0.05,True,2,3,100,1,21.3259,0.046788,28.57,False,0.35,64.0195,20.3728,43.6467,68.18,12
100,20,0.6,0.05,True,2,3,100,2,23.7325,0.041415,31.68,False,0.33,116.4744,23.1458,93.3287,80.13,12
100,20,0.6,0.05,True,2,3,100,3,23.0058,0.042982,27.5,False,0.38,87.1078,22.2656,64.8421,74.44,12
100,20,0.6,0.05,True,2,3,500,1,20.4093,0.048987,24.77,False,0.3,43.2575,19.4136,23.844,55.12,9
100,20,0.6,0.05,True,2,3,500,2,15.8372,0.063142,21.09,True,0.36,52.1179,14.8372,37.2806,71.53,12
100,20,0.6,0.05,True,2,3,500,3,20.2641,0.049344,24.3,False,0.43,47.1105,19.2659,27.8446,59.1,8
100,20,0.6,0.05,True,2,5,50,1,20.9227,0.047744,24.26,False,0.34,74.9792,19.945,55.0342,73.4,10
100,20,0.6,0.05,True,2,5,50,2,19.8052,0.050492,22.36,True,0.39,112.3637,18.8052,93.5585,83.26,9
100,20,0.6,0.05,True,2,5,50,3,17.5993,0.05682,25.54,True,0.4,103.1972,16.5993,86.5978,83.91,8
100,20,0.6,0.05,True,2,5,100,1,24.6542,0.039492,30.01,False,0.4,69.9066,24.3217,45.5849,65.21,5
100,20,0.6,0.05,True,2,5,100,2,26.6442,0.035569,33.76,False,0.38,55.8626,27.1145,28.7481,51.46,4
100,20,0.6,0.05,True,2,5,100,3,23.7513,0.041375,30.23,False,0.41,63.048,23.1691,39.8789,63.25,8
100,20,0.6,0.05,True,2,5,500,1,23.1582,0.04265,31.01,False,0.41,78.5579,22.4469,56.111,71.43,9
100,20,0.6,0.05,True,2,5,500,2,18.5282,0.053972,24.13,True,0.42,60.818,17.5282,43.2897,71.18,12
100,20,0.6,0.05,True,2,5,500,3,20.5783,0.048575,26.55,False,0.38,42.0971,19.5869,22.5102,53.47,4
100,20,0.6,0.05,True,2,8,50,1,24.6251,0.039551,28.84,False,0.39,96.9744,24.2836,72.6908,74.96,7
100,20,0.6,0.05,True,2,8,50,2,19.8728,0.05032,25.85,True,0.41,35.2512,18.8728,16.3784,46.46,7
100,20,0.6,0.05,True,2,8,50,3,20.7299,0.048207,26.78,False,0.41,93.5921,19.7437,73.8483,78.9,7
100,20,0.6,0.05,True,2,8,100,1,19.895,0.050264,21.31,True,0.32,90.0589,18.895,71.1639,79.02,6
100,20,0.6,0.05,True,2,8,100,2,21.7699,0.045756,27.71,False,0.36,79.3097,20.8551,58.4546,73.7,8
100,20,0.6,0.05,True,2,8,100,3,21.1584,0.047183,27.7,False,0.39,43.7443,20.1939,23.5504,53.84,7
100,20,0.6,0.05,True,2,8,500,1,21.5899,0.046172,24.85,False,0.37,79.3534,20.6582,58.6952,73.97,8
100,20,0.6,0.05,True,2,8,500,2,20.1721,0.049572,31.45,False,0.39,100.3461,19.1729,81.1732,80.89,8
100,20,0.6,0.05,True,2,8,500,3,17.3581,0.05761,24.68,True,0.4,76.7128,16.3581,60.3547,78.68,9
100,20,0.6,0.05,True,5,3,100,1,23.5169,0.041875,28.22,False,0.37,78.6159,22.8805,55.7354,70.9,6
100,20,0.6,0.05,True,5,3,100,2,15.3561,0.065121,24.12,True,0.33,75.1334,14.3561,60.7774,80.89,11
100,20,0.6,0.05,True,5,3,100,3,20.4934,0.048781,24.02,False,0.32,84.5143,19.4996,65.0147,76.93,10
100,20,0.6,0.05,True,5,3,50,1,19.9734,0.050067,22.3,True,0.4,48.3894,18.9734,29.4159,60.79,14
100,20,0.6,0.05,True,5,3,50,2,20.3337,0.049173,23.91,False,0.39,102.8021,19.3365,83.4655,81.19,12
100,20,0.6,0.05,True,5,3,50,3,19.9005,0.05025,23.65,True,0.36,47.5654,18.9005,28.6649,60.26,20
100,20,0.6,0.05,True,5,3,500,1,21.3087,0.046829,26.32,False,0.37,83.171,20.3543,62.8166,75.53,13
100,20,0.6,0.05,True,5,3,500,2,19.9949,0.050013,24.79,True,0.36,85.876,18.9949,66.8811,77.88,15
100,20,0.6,0.05,True,5,3,500,3,18.4999,0.054054,23.37,True,0.39,95.678,17.4999,78.1781,81.71,11
100,20,0.6,0.05,True,5,5,100,1,22.9904,0.043016,27.15,False,0.52,94.7166,22.2474,72.4692,76.51,7
100,20,0.6,0.05,True,5,5,100,2,20.8476,0.047924,23.33,False,1.43,67.9705,19.8663,48.1042,70.77,8
100,20,0.6,0.05,True,5,5,100,3,21.9957,0.045238,26.37,False,1.3,54.8103,21.1053,33.7051,61.49,12
100,20,0.6,0.05,True,5,5,50,1,16.974,0.058914,25.73,True,0.38,72.916,15.974,56.942,78.09,7
100,20,0.6,0.05,True,5,5,50,2,20.3244,0.049195,27.91,False,1.51,92.6179,19.3271,73.2908,79.13,8
100,20,0.6,0.05,True,5,5,50,3,22.7433,0.043559,28.57,False,1.43,98.6468,21.9572,76.6896,77.74,8
100,20,0.6,0.05,True,5,8,50,1,25.6415,0.037507,31.93,False,1.05,84.5065,25.6616,58.8449,69.63,3
100,20,0.6,0.05,True,5,8,50,2,25.2785,0.038228,31.97,False,1.27,53.4257,25.1589,28.2667,52.91,6
100,20,0.6,0.05,True,5,8,50,3,21.5937,0.046163,23.9,False,1.26,66.5362,20.6623,45.874,68.95,7
100,20,0.6,0.05,True,5,5,500,1,21.3379,0.04676,26.77,False,1.15,75.2646,20.3856,54.879,72.91,8
100,20,0.6,0.05,True,5,5,500,2,20.2225,0.049447,22.43,False,1.29,82.9258,19.2238,63.702,76.82,12
100,20,0.6,0.05,True,5,5,500,3,19.3742,0.051615,21.12,True,1.51,59.2218,18.3742,40.8476,68.97,7
100,20,0.6,0.05,True,5,8,100,1,19.9027,0.050245,28.05,True,1.22,82.3985,18.9027,63.4959,77.06,6
100,20,0.6,0.05,True,5,8,100,2,22.1783,0.044823,29.39,False,1.38,67.7947,21.3099,46.4848,68.57,7
100,20,0.6,0.05,True,5,8,100,3,21.5807,0.046193,24.93,False,1.29,82.4889,20.6481,61.8408,74.97,5
100,20,0.6,0.05,True,5,8,500,1,22.9179,0.043175,26.9,False,1.24,57.0918,22.1618,34.93,61.18,7
100,20,0.6,0.05,True,5,8,500,2,25.188,0.038409,31.38,False,1.23,64.5268,25.0354,39.4914,61.2,3
100,20,0.6,0.05,True,5,8,500,3,21.9064,0.045442,25.04,False,1.44,51.1429,21.0059,30.137,58.93,6
100,20,0.6,0.05,True,10,3,50,1,18.9461,0.052781,20.03,True,1.39,100.9454,17.9461,82.9993,82.22,10
100,20,0.6,0.05,True,10,3,50,2,21.9697,0.045298,25.5,False,1.27,78.5166,21.0763,57.4403,73.16,13
100,20,0.6,0.05,True,10,3,50,3,19.5499,0.051151,24.62,True,1.25,82.7549,18.5499,64.205,77.58,10
